"","state","year","avg_TSO4","avg_TNO3","avg_TNH4","avg_NSO4","avg_NHNO3","avg_WSO2","avg_WNO3","avg_SO2","avg_NO3","avg_FLOW_VOLUME"
"601","OK","2019",1.4847,2.3548,1.1707,0.1784,0.2074,0.246,NA,0.365,2.5589,14.6424
"602","ON","1999",2.92946979865772,2.49704630872483,1.33119865771812,0.998856375838926,1.33709731543624,3.92519127516779,0.662732214765101,4.59143154362416,3.81288187919463,9.82014832214765
"603","ON","2000",2.67967712418301,2.47488039215686,1.35728823529412,0.658677124183007,0.996303921568627,3.63166732026144,0.564218300653595,4.0710045751634,3.45534705882353,9.71356474358974
"604","ON","2001",3.10838601398601,2.70080839160839,1.60000979020979,0.478782517482517,1.06121888111888,4.02702657342657,0.582201398601399,4.34637622377622,3.74515244755245,9.64627482517482
"605","ON","2002",2.84786217948718,2.50326794871795,1.49732875816993,1.04391474358974,1.00708461538462,3.25265384615385,0.461693333333333,3.94894230769231,3.4943282051282,9.71538076923077
"606","ON","2003",2.54021025641026,2.22749871794872,1.2666858974359,1.15184871794872,0.940083333333333,3.17677948717949,NA,3.94506474358974,3.15263205128205,9.26058653846154
"607","ON","2004",2.69202564102564,2.06604166666667,1.25540833333333,1.23611346153846,0.893569230769231,2.74678653846154,NA,3.57127564102564,2.94539807692308,9.49895641025641
"608","ON","2005",3.27184415584416,2.11648116883117,1.52220194805195,1.11807077922078,1.0668038961039,2.87957207792208,NA,3.62533051948052,3.16632207792208,9.61609935897436
"609","ON","2006",2.24997551020408,1.70366598639456,1.09841224489796,0.91405306122449,0.837621768707483,2.06184285714286,NA,2.6715156462585,2.52796666666667,10.1877482993197
"610","ON","2007",3.26940097087379,2.14871359223301,1.57567475728155,3.54832815533981,1.86110291262136,3.10923300970874,NA,5.47596893203883,3.98022718446602,10.7048233009709
"611","ON","2008",2.21577884615385,1.65371538461538,1.04035769230769,0.775734615384615,0.949032692307692,1.94186538461538,NA,2.45927884615385,2.58766346153846,14.5047245283019
"612","ON","2009",1.68484489795918,1.42571632653061,0.863481632653061,0.571716326530612,0.602144897959184,1.15931224489796,NA,1.54064897959184,2.01828979591837,14.406702
"613","ON","2010",1.63001836734694,1.17868979591837,0.781148979591837,0.489128571428571,0.682755102040816,0.876332653061224,NA,1.20257755102041,1.85059387755102,15.0940979591837
"614","ON","2011",1.71856470588235,1.53159019607843,0.908813725490196,0.636382352941177,0.756592156862745,1.0284862745098,NA,1.45296078431373,2.27616078431373,14.7269
"615","ON","2012",1.59386862745098,1.38022941176471,0.830045098039216,0.674441176470588,0.774129411764706,0.790886274509804,NA,1.24073333333333,2.1420568627451,14.4038846153846
"616","ON","2013",1.50155769230769,1.21051153846154,0.751575,0.638117307692308,0.637348076923077,0.707042307692308,NA,1.13266538461538,1.83773653846154,14.8040538461538
"617","ON","2014",1.63409807692308,1.48473461538462,0.819634615384615,0.583259615384615,0.648519230769231,0.812228846153846,NA,1.20127115384615,2.12294230769231,14.3995807692308
"618","ON","2015",1.34214038461538,1.352775,0.687186538461538,0.592526923076923,0.695817307692308,0.934148076923077,NA,1.32935384615385,2.03754423076923,14.5796384615385
"619","ON","2016",1.010975,1.22861538461538,0.552430769230769,0.539703846153846,0.621,0.721905769230769,NA,1.08189230769231,1.83974038461538,14.6287653846154
"620","ON","2017",0.926407843137255,1.14442745098039,0.504980392156863,0.378229411764706,0.550280392156863,0.509358823529412,NA,0.761635294117647,1.68595882352941,14.7501057692308
"621","ON","2018",0.912274,1.2781,0.57482,0.345238,0.539378,0.389138,NA,0.619408,1.808904,14.697062
"622","ON","2019",0.969,1.7922,0.7863,0.2958,0.1706,0.4316,NA,0.6289,1.9601,14.1798
"623","PA","1999",4.42855238095238,0.979922222222222,1.55448849206349,1.07805555555556,2.48027658730159,10.1428456349206,0.86913253968254,10.8619095238095,3.42076626984127,15.0820842519685
"624","PA","2000",4.616265625,1.151079296875,1.739125390625,0.732526848249027,2.30446498054475,10.1891848249027,0.779593385214008,10.6777813229572,3.425012109375,14.9939949612403
"625","PA","2001",5.13209961538462,1.15239461538462,1.86778538461538,0.457854230769231,2.30187692307692,11.3709965250965,0.85229806949807,11.6766200772201,3.41767615384615,14.9868546153846
"626","PA","2002",4.7404908045977,0.977534099616858,1.70368153846154,0.99202030651341,2.17719846743295,9.07730804597701,0.656025,9.73898850574713,3.12011417624521,15.0569110687023
"627","PA","2003",4.59115736434109,1.01254263565891,1.64303837209302,1.03627945736434,2.08617945736434,9.58721744186047,NA,10.2784147286822,3.06555465116279,15.0397472868217
"628","PA","2004",4.55764135021097,0.98623670886076,1.63737679324895,1.11813755274262,1.84177637130802,8.87870632911392,NA,9.6244970464135,2.79873248945148,15.0381987394958
"629","PA","2005",4.83613346456693,0.984891732283465,1.73444803149606,1.10245,1.92896692913386,9.45484606299213,NA,10.190181496063,2.88318897637795,15.0493673228346
"630","PA","2006",4.0906968503937,0.722105905511811,1.39078937007874,0.95951062992126,1.58504094488189,7.67029291338583,NA,8.31027952755906,2.28195,15.1944299212598
"631","PA","2007",4.17063073929961,0.83752373540856,1.49874357976654,1.42334630350195,1.67344357976654,7.35348871595331,NA,8.30286653696498,2.48435992217899,14.9448046692607
"632","PA","2008",3.62342857142857,0.882866023166023,1.32702123552124,1.08405945945946,1.4723972972973,6.85587027027027,NA,7.57893667953668,2.33185212355212,15.0848192307692
"633","PA","2009",2.94271098039216,0.81503568627451,1.12907529411765,0.865669803921569,1.05688039215686,4.17462392156863,NA,4.75202352941176,1.85511490196078,14.9008478431373
"634","PA","2010",2.78785,0.780882936507936,1.07830158730159,0.741901984126984,1.15012341269841,3.41876746031746,NA,3.91361071428571,1.91272103174603,14.9336707509881
"635","PA","2011",2.79178458498024,0.849103557312253,1.11469011857708,0.866494071146245,1.18118498023715,2.5634619047619,NA,3.14126746031746,2.011504743083,14.8177643137255
"636","PA","2012",2.35227335907336,0.921143629343629,0.990071814671815,0.78295444015444,1.03125598455598,1.6013027027027,NA,2.12353629343629,1.93600501930502,14.9714996138996
"637","PA","2013",2.26146470588235,0.970158039215686,0.961198039215686,0.825094509803922,0.920634117647059,1.65748431372549,NA,2.20782666666667,1.87615098039216,15.05154609375
"638","PA","2014",2.03311489361702,0.99178170212766,0.883268510638298,0.712622127659574,0.895004255319149,2.06188212765957,NA,2.53720340425532,1.87255829787234,15.3377787755102
"639","PA","2015",1.79090680851064,0.874474042553191,0.754370212765957,0.700834893617021,0.891242127659574,1.4692029787234,NA,1.93665744680851,1.75154382978723,15.2429294605809
"640","PA","2016",1.339189453125,0.73250234375,0.58686953125,0.5047171875,0.859437890625,0.76165078125,NA,1.098295703125,1.578275390625,15.01039921875
"641","PA","2017",1.2056503875969,0.788769379844961,0.555097674418605,0.385023255813953,0.704087984496124,0.606670542635659,NA,0.863479069767442,1.48165891472868,14.9426751937984
"642","PA","2018",1.2025562992126,0.85624094488189,0.588396850393701,0.332010236220472,0.635820472440945,0.471877952755905,NA,0.693327952755906,1.48195905511811,15.1715847058824
"643","PA","2019",1.27374,1.35064,0.76534,0.33744,0.51498,0.62292,NA,0.84802,1.85738,14.20922
"644","PA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","SD","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","SD","2004",0.782966666666667,0.23645,0.281808333333333,0.136333333333333,0.799363888888889,0.440163888888889,NA,0.5311,1.02310277777778,32.4729162162162
"647","SD","2005",0.930162857142857,0.406125714285714,0.38702,0.126868571428571,0.832385714285714,0.48254,NA,0.567165714285714,1.22527142857143,33.7653657142857
"648","SD","2006",0.802494444444444,0.229880555555556,0.293136111111111,0.12445,0.940186111111111,0.584930555555556,NA,0.667947222222222,1.15512777777778,30.3753555555556
"649","SD","2007",0.893019607843137,0.328311764705882,0.350298039215686,0.20093137254902,0.82751568627451,0.469692156862745,NA,0.603719607843137,1.14266862745098,33.7395
"650","SD","2008",0.812201886792453,0.295309433962264,0.307254716981132,0.147779245283019,0.644616981132075,0.486335849056604,NA,0.584903773584906,0.929681132075472,32.6135754716981
"651","SD","2009",0.782042,0.268598,0.288248,0.137928,0.486648,0.406886,NA,0.498878,0.747512,32.952774
"652","SD","2010",0.745246153846154,0.413657692307692,0.335369230769231,0.114107692307692,0.491501923076923,0.336217307692308,NA,0.412321153846154,0.897355769230769,32.6574
"653","SD","2011",0.668986538461538,0.241982692307692,0.269392307692308,0.1202,0.515803846153846,0.293292307692308,NA,0.373471153846154,0.749590384615385,33.3622807692308
"654","SD","2012",0.601630188679245,0.253060377358491,0.242309433962264,0.0959811320754717,0.585124528301887,0.28817358490566,NA,0.352196226415094,0.828883018867924,32.1850849056604
"655","SD","2013",0.659804081632653,0.244055102040816,0.255004081632653,0.101487755102041,0.577114285714286,0.249283673469388,NA,0.316967346938775,0.812,34.327284
"656","SD","2014",0.590955769230769,0.265186538461538,0.236665384615385,0.09005,0.457073076923077,0.256461538461538,NA,0.316523076923077,0.714992307692308,33.2503403846154
"657","SD","2015",0.537134615384615,0.254569230769231,0.215246153846154,0.0872134615384615,0.455198076923077,0.323280769230769,NA,0.381446153846154,0.702526923076923,33.5568884615385
"658","SD","2016",0.466602127659574,0.239748936170213,0.181163829787234,0.101640425531915,0.443655319148936,0.344548936170213,NA,0.41233829787234,0.676342553191489,30.3418714285714
"659","SD","2017",0.511739583333333,0.217985416666667,0.21301875,0.0753541666666667,0.506541666666667,0.257579166666667,NA,0.307847916666667,0.716475,31.8020509803922
"660","SD","2018",0.500858,0.324202,0.218618,0.080186,0.439958,0.230928,NA,0.284414,0.757152,32.7878294117647
"661","SD","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,194.4538
"662","TN","1999",5.21235947712418,0.555600653594771,1.58314117647059,0.749459868421053,2.29951118421053,4.47934901960784,0.781983006535948,4.96699078947368,2.82143092105263,20.3937006535948
"663","TN","2000",5.05188571428571,0.570018181818182,1.62162857142857,0.492246103896104,2.19616688311688,4.47737727272727,0.784104545454545,4.80569805194805,2.73126493506494,20.5625470967742
"664","TN","2001",4.62444935897436,0.646430128205128,1.46065961538462,0.277272435897436,1.91657243589744,4.14581217948718,0.750614743589744,4.33075192307692,2.53252564102564,20.4856987261146
"665","TN","2002",4.41775,0.506980128205128,1.41571217948718,0.66984358974359,1.95134102564103,3.6622391025641,0.487793103448276,4.10902243589744,2.42729166666667,20.5972949367089
"666","TN","2003",4.49446907894737,0.402469736842105,1.40222039473684,0.723694078947368,1.80918421052632,3.57689276315789,NA,4.05960197368421,2.18289276315789,20.253555483871
"667","TN","2004",4.32538466666667,0.424436666666667,1.32983133333333,0.770944,1.695386,3.24298933333333,NA,3.757212,2.09286666666667,20.4594568627451
"668","TN","2005",4.68022177419355,0.398508064516129,1.49868870967742,0.704779838709677,1.89687983870968,3.70246532258064,NA,4.17254193548387,2.26523225806452,21.7503023255814
"669","TN","2006",4.06062828947368,0.426682894736842,1.23850855263158,0.681034210526316,1.55573947368421,3.25318552631579,NA,3.70743552631579,1.95769276315789,20.8199
"670","TN","2007",4.55559025974026,0.533448701298701,1.44933701298701,0.898163636363636,1.62253181818182,3.10107727272727,NA,3.70015064935065,2.13018311688312,20.7881753246753
"671","TN","2008",3.41667884615385,0.419886538461538,1.11149230769231,0.657533333333333,1.366725,2.39574871794872,NA,2.83432756410256,1.76488012820513,20.474572611465
"672","TN","2009",2.55191474358974,0.459271153846154,0.88711858974359,0.443928846153846,0.921285897435897,1.10264166666667,NA,1.39874166666667,1.36590448717949,20.5311532051282
"673","TN","2010",2.81120192307692,0.442312179487179,0.946952564102564,0.434976282051282,1.14764294871795,1.41350064102564,NA,1.70363076923077,1.57169615384615,20.4244602564103
